PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Rhode Island,2022,13,X,1.1293,X,X,X,X,X,X,138,25,12220
States,South Carolina,2022,13,X,1.44734,X,X,X,X,X,X,477,40,32957
States,South Dakota,2022,13,X,0.572495,X,X,X,X,X,X,46,29,8035
States,Tennessee,2022,13,X,1.79507,X,X,X,X,X,X,593,105,33035
States,Texas,2022,13,X,2.90498,X,X,X,X,X,X,1605,74,55250
States,Utah,2022,13,X,3.1813,X,X,X,X,X,X,581,47,18263
States,Vermont,2022,13,X,0.628117,X,X,X,X,X,X,34,13,5413
States,Virginia,2022,13,X,1.75693,X,X,X,X,X,X,1661,169,94540
States,Washington,2022,13,X,1.67483,X,X,X,X,X,X,585,70,34929
States,West Virginia,2022,13,X,2.06241,X,X,X,X,X,X,230,38,11152
States,Wisconsin,2022,13,X,1.08895,X,X,X,X,X,X,208,34,19101
States,Wyoming,2022,13,X,1.92998,X,X,X,X,X,X,43,11,2228
States,Commonwealth of the Northern Mariana Islands,2022,13,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,13,X,7.59245,X,X,X,X,X,X,193,6,2542
States,Virgin Islands,2022,13,X,0.0652742,X,X,X,X,X,X,1,4,1532
States,New York City,2022,13,X,1.89039,X,X,X,X,X,X,1457,29,77074
States,Alabama,2022,14,X,1.20118,X,X,X,X,X,X,541,104,45039
States,Alaska,2022,14,X,0.82666,X,X,X,X,X,X,32,13,3871
States,Arizona,2022,14,X,1.34667,X,X,X,X,X,X,140,30,10396
States,Arkansas,2022,14,X,1.85208,X,X,X,X,X,X,301,54,16252
States,California,2022,14,X,1.33353,X,X,X,X,X,X,1614,154,121032
States,Colorado,2022,14,X,3.14779,X,X,X,X,X,X,1394,82,44285
States,Connecticut,2022,14,X,1.76068,X,X,X,X,X,X,775,72,44017
States,Delaware,2022,14,X,1.14249,X,X,X,X,X,X,108,16,9453
States,District of Columbia,2022,14,X,3.84934,X,X,X,X,X,X,232,4,6027
States,Florida,2022,14,X,2.33556,X,X,X,X,X,X,5447,357,233220
States,Georgia,2022,14,X,1.74842,X,X,X,X,X,X,1264,104,72294
States,Hawaii,2022,14,X,1.12613,X,X,X,X,X,X,30,16,2664
States,Idaho,2022,14,X,1.51568,X,X,X,X,X,X,130,33,8577
States,Illinois,2022,14,X,2.23898,X,X,X,X,X,X,1654,181,73873
States,Indiana,2022,14,X,1.55692,X,X,X,X,X,X,806,109,51769
States,Iowa,2022,14,X,1.77839,X,X,X,X,X,X,78,14,4386
States,Kansas,2022,14,X,2.22412,X,X,X,X,X,X,208,16,9352
States,Kentucky,2022,14,X,1.91031,X,X,X,X,X,X,613,77,32089
States,Louisiana,2022,14,X,1.41949,X,X,X,X,X,X,576,91,40578
States,Maine,2022,14,X,1.7888,X,X,X,X,X,X,259,51,14479
States,Maryland,2022,14,X,1.8132,X,X,X,X,X,X,119,21,6563
States,Massachusetts,2022,14,X,2.8313,X,X,X,X,X,X,2044,92,72193
States,Michigan,2022,14,X,1.29724,X,X,X,X,X,X,967,154,74543
States,Minnesota,2022,14,X,1.3418,X,X,X,X,X,X,486,74,36220
States,Mississippi,2022,14,X,2.94196,X,X,X,X,X,X,331,32,11251
States,Missouri,2022,14,X,1.29379,X,X,X,X,X,X,332,49,25661
States,Montana,2022,14,X,1.13759,X,X,X,X,X,X,84,31,7384
States,Nebraska,2022,14,X,2.59087,X,X,X,X,X,X,350,72,13509
States,Nevada,2022,14,X,1.86451,X,X,X,X,X,X,191,23,10244
States,New Hampshire,2022,14,X,1.67046,X,X,X,X,X,X,22,10,1317
States,New Jersey,2022,14,X,3.08266,X,X,X,X,X,X,851,32,27606
States,New Mexico,2022,14,X,4.33318,X,X,X,X,X,X,952,40,21970
States,New York,2022,14,X,3.45247,X,X,X,X,X,X,1731,123,50138
States,North Carolina,2022,14,X,1.17409,X,X,X,X,X,X,1086,138,92497
States,North Dakota,2022,14,X,1.73234,X,X,X,X,X,X,51,9,2944
States,Ohio,2022,14,X,3.31897,X,X,X,X,X,X,1417,85,42694
States,Oklahoma,2022,14,X,3.1789,X,X,X,X,X,X,317,22,9972
States,Oregon,2022,14,X,0.880836,X,X,X,X,X,X,333,88,37805
States,Pennsylvania,2022,14,X,1.24545,X,X,X,X,X,X,811,97,65117
States,Rhode Island,2022,14,X,1.53351,X,X,X,X,X,X,200,26,13042
States,South Carolina,2022,14,X,1.81271,X,X,X,X,X,X,596,40,32879
States,South Dakota,2022,14,X,0.475668,X,X,X,X,X,X,39,30,8199
States,Tennessee,2022,14,X,1.92112,X,X,X,X,X,X,660,105,34355
States,Texas,2022,14,X,2.50129,X,X,X,X,X,X,1498,79,59889
States,Utah,2022,14,X,2.81057,X,X,X,X,X,X,488,47,17363
States,Vermont,2022,14,X,1.36054,X,X,X,X,X,X,82,14,6027
States,Virginia,2022,14,X,1.89597,X,X,X,X,X,X,1812,169,95571
States,Washington,2022,14,X,1.6,X,X,X,X,X,X,526,70,32875
States,West Virginia,2022,14,X,1.37722,X,X,X,X,X,X,141,34,10238
States,Wisconsin,2022,14,X,1.3429,X,X,X,X,X,X,275,34,20478
States,Wyoming,2022,14,X,1.13636,X,X,X,X,X,X,24,11,2112
States,Commonwealth of the Northern Mariana Islands,2022,14,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,14,X,8.59799,X,X,X,X,X,X,222,7,2582
States,Virgin Islands,2022,14,X,0.589391,X,X,X,X,X,X,9,4,1527
States,New York City,2022,14,X,2.32172,X,X,X,X,X,X,1833,28,78950
States,Alabama,2022,15,X,1.43505,X,X,X,X,X,X,646,108,45016
States,Alaska,2022,15,X,0.963291,X,X,X,X,X,X,37,13,3841
States,Arizona,2022,15,X,1.30399,X,X,X,X,X,X,141,29,10813
States,Arkansas,2022,15,X,1.82617,X,X,X,X,X,X,295,52,16154
States,California,2022,15,X,1.42514,X,X,X,X,X,X,1701,155,119357
States,Colorado,2022,15,X,3.37445,X,X,X,X,X,X,1510,82,44748
States,Connecticut,2022,15,X,1.99665,X,X,X,X,X,X,870,72,43573
States,Delaware,2022,15,X,1.22231,X,X,X,X,X,X,112,16,9163
States,District of Columbia,2022,15,X,4.19767,X,X,X,X,X,X,220,4,5241
States,Florida,2022,15,X,2.8948,X,X,X,X,X,X,6848,356,236562
States,Georgia,2022,15,X,1.75185,X,X,X,X,X,X,1335,105,76205
States,Hawaii,2022,15,X,0.644641,X,X,X,X,X,X,16,17,2482
States,Idaho,2022,15,X,1.32569,X,X,X,X,X,X,111,33,8373
States,Illinois,2022,15,X,2.44952,X,X,X,X,X,X,1799,181,73443
States,Indiana,2022,15,X,1.40331,X,X,X,X,X,X,727,109,51806
States,Iowa,2022,15,X,1.71838,X,X,X,X,X,X,72,13,4190
States,Kansas,2022,15,X,1.9757,X,X,X,X,X,X,187,16,9465
States,Kentucky,2022,15,X,1.59242,X,X,X,X,X,X,533,75,33471
States,Louisiana,2022,15,X,1.23791,X,X,X,X,X,X,490,91,39583
States,Maine,2022,15,X,1.91837,X,X,X,X,X,X,282,51,14700
States,Maryland,2022,15,X,1.64141,X,X,X,X,X,X,104,21,6336
States,Massachusetts,2022,15,X,3.43025,X,X,X,X,X,X,2493,90,72677
States,Michigan,2022,15,X,1.28967,X,X,X,X,X,X,951,151,73740
States,Minnesota,2022,15,X,1.30594,X,X,X,X,X,X,471,74,36066
States,Mississippi,2022,15,X,3.26115,X,X,X,X,X,X,381,33,11683
States,Missouri,2022,15,X,1.28564,X,X,X,X,X,X,326,49,25357
States,Montana,2022,15,X,1.09039,X,X,X,X,X,X,76,31,6970
States,Nebraska,2022,15,X,2.50976,X,X,X,X,X,X,328,72,13069
States,Nevada,2022,15,X,2.24008,X,X,X,X,X,X,237,24,10580
States,New Hampshire,2022,15,X,2.28097,X,X,X,X,X,X,44,11,1929
States,New Jersey,2022,15,X,3.34407,X,X,X,X,X,X,955,33,28558
States,New Mexico,2022,15,X,4.94719,X,X,X,X,X,X,1082,40,21871
States,New York,2022,15,X,2.97229,X,X,X,X,X,X,1548,121,52081
States,North Carolina,2022,15,X,1.23278,X,X,X,X,X,X,1142,138,92636
States,North Dakota,2022,15,X,1.39384,X,X,X,X,X,X,43,9,3085
States,Ohio,2022,15,X,3.10158,X,X,X,X,X,X,1312,86,42301
States,Oklahoma,2022,15,X,2.9877,X,X,X,X,X,X,578,20,19346
States,Oregon,2022,15,X,1.1685,X,X,X,X,X,X,440,88,37655
States,Pennsylvania,2022,15,X,1.25015,X,X,X,X,X,X,810,97,64792
States,Rhode Island,2022,15,X,1.54659,X,X,X,X,X,X,202,23,13061
States,South Carolina,2022,15,X,1.9805,X,X,X,X,X,X,646,41,32618
States,South Dakota,2022,15,X,0.698058,X,X,X,X,X,X,55,30,7879
States,Tennessee,2022,15,X,2.43538,X,X,X,X,X,X,832,105,34163
States,Texas,2022,15,X,2.41557,X,X,X,X,X,X,1394,78,57709
States,Utah,2022,15,X,2.66933,X,X,X,X,X,X,467,47,17495
States,Vermont,2022,15,X,1.31839,X,X,X,X,X,X,80,14,6068
States,Virginia,2022,15,X,2.00826,X,X,X,X,X,X,1954,169,97298
States,Washington,2022,15,X,1.66604,X,X,X,X,X,X,578,73,34693
States,West Virginia,2022,15,X,1.20922,X,X,X,X,X,X,116,33,9593
States,Wisconsin,2022,15,X,1.17606,X,X,X,X,X,X,237,34,20152
States,Wyoming,2022,15,X,0.839092,X,X,X,X,X,X,17,11,2026
States,Commonwealth of the Northern Mariana Islands,2022,15,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,15,X,11.6252,X,X,X,X,X,X,304,6,2615
States,Virgin Islands,2022,15,X,0.964067,X,X,X,X,X,X,11,4,1141
States,New York City,2022,15,X,2.43305,X,X,X,X,X,X,1837,26,75502
States,Alabama,2022,16,X,1.54888,X,X,X,X,X,X,707,108,45646
States,Alaska,2022,16,X,1.48515,X,X,X,X,X,X,60,13,4040
States,Arizona,2022,16,X,1.16626,X,X,X,X,X,X,133,29,11404
States,Arkansas,2022,16,X,1.66699,X,X,X,X,X,X,259,53,15537
States,California,2022,16,X,1.60429,X,X,X,X,X,X,1920,155,119679
States,Colorado,2022,16,X,4.19391,X,X,X,X,X,X,1905,82,45423
States,Connecticut,2022,16,X,1.86729,X,X,X,X,X,X,811,72,43432
States,Delaware,2022,16,X,1.11844,X,X,X,X,X,X,117,19,10461
States,District of Columbia,2022,16,X,3.37265,X,X,X,X,X,X,183,4,5426
States,Florida,2022,16,X,3.16568,X,X,X,X,X,X,7638,357,241275
States,Georgia,2022,16,X,1.87948,X,X,X,X,X,X,1435,105,76351
States,Hawaii,2022,16,X,1.06422,X,X,X,X,X,X,29,17,2725
States,Idaho,2022,16,X,1.60067,X,X,X,X,X,X,133,33,8309
States,Illinois,2022,16,X,2.54072,X,X,X,X,X,X,1881,180,74034
States,Indiana,2022,16,X,1.45239,X,X,X,X,X,X,758,108,52190
States,Iowa,2022,16,X,1.60088,X,X,X,X,X,X,73,14,4560
States,Kansas,2022,16,X,1.98478,X,X,X,X,X,X,180,14,9069
States,Kentucky,2022,16,X,1.69532,X,X,X,X,X,X,574,78,33858
States,Louisiana,2022,16,X,1.31212,X,X,X,X,X,X,536,91,40850
States,Maine,2022,16,X,2.08109,X,X,X,X,X,X,290,51,13935
States,Maryland,2022,16,X,1.52301,X,X,X,X,X,X,94,21,6172
States,Massachusetts,2022,16,X,3.30314,X,X,X,X,X,X,2192,92,66361
States,Michigan,2022,16,X,1.34642,X,X,X,X,X,X,1018,156,75608
States,Minnesota,2022,16,X,1.41921,X,X,X,X,X,X,494,73,34808
States,Mississippi,2022,16,X,2.63035,X,X,X,X,X,X,338,34,12850
States,Missouri,2022,16,X,1.27506,X,X,X,X,X,X,332,49,26038
States,Montana,2022,16,X,1.1787,X,X,X,X,X,X,87,31,7381
States,Nebraska,2022,16,X,2.58981,X,X,X,X,X,X,359,72,13862
States,Nevada,2022,16,X,2.05803,X,X,X,X,X,X,222,24,10787
States,New Hampshire,2022,16,X,1.22358,X,X,X,X,X,X,22,11,1798
States,New Jersey,2022,16,X,3.17796,X,X,X,X,X,X,872,34,27439
States,New Mexico,2022,16,X,5.89468,X,X,X,X,X,X,1238,37,21002
States,New York,2022,16,X,2.68122,X,X,X,X,X,X,1329,121,49567
States,North Carolina,2022,16,X,1.29547,X,X,X,X,X,X,1178,138,90932
States,North Dakota,2022,16,X,0.921962,X,X,X,X,X,X,28,9,3037
States,Ohio,2022,16,X,3.12907,X,X,X,X,X,X,1320,86,42185
States,Oklahoma,2022,16,X,0.956626,X,X,X,X,X,X,176,23,18398
States,Oregon,2022,16,X,1.30417,X,X,X,X,X,X,517,88,39642
States,Pennsylvania,2022,16,X,1.28955,X,X,X,X,X,X,833,97,64596
States,Rhode Island,2022,16,X,1.26542,X,X,X,X,X,X,161,25,12723
States,South Carolina,2022,16,X,2.02138,X,X,X,X,X,X,692,40,34234
States,South Dakota,2022,16,X,0.546518,X,X,X,X,X,X,43,31,7868
States,Tennessee,2022,16,X,2.08937,X,X,X,X,X,X,735,105,35178
States,Texas,2022,16,X,2.42739,X,X,X,X,X,X,1400,77,57675
States,Utah,2022,16,X,2.50811,X,X,X,X,X,X,425,47,16945
States,Vermont,2022,16,X,0.972222,X,X,X,X,X,X,56,14,5760
States,Virginia,2022,16,X,1.99965,X,X,X,X,X,X,1958,169,97917
States,Washington,2022,16,X,2.12252,X,X,X,X,X,X,764,73,35995
States,West Virginia,2022,16,X,0.724257,X,X,X,X,X,X,69,31,9527
States,Wisconsin,2022,16,X,1.26868,X,X,X,X,X,X,253,34,19942
States,Wyoming,2022,16,X,1.40097,X,X,X,X,X,X,29,11,2070
States,Commonwealth of the Northern Mariana Islands,2022,16,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,16,X,12.9795,X,X,X,X,X,X,379,6,2920
States,Virgin Islands,2022,16,X,0.578406,X,X,X,X,X,X,9,4,1556
States,New York City,2022,16,X,2.30872,X,X,X,X,X,X,1694,23,73374
States,Alabama,2022,17,X,1.46884,X,X,X,X,X,X,704,108,47929
States,Alaska,2022,17,X,1.08578,X,X,X,X,X,X,40,12,3684
States,Arizona,2022,17,X,1.37584,X,X,X,X,X,X,142,29,10321
States,Arkansas,2022,17,X,1.334,X,X,X,X,X,X,212,55,15892
States,California,2022,17,X,1.74581,X,X,X,X,X,X,2207,153,126417
States,Colorado,2022,17,X,4.03332,X,X,X,X,X,X,1835,82,45496
States,Connecticut,2022,17,X,1.96448,X,X,X,X,X,X,885,72,45050
States,Delaware,2022,17,X,0.879894,X,X,X,X,X,X,100,19,11365
States,District of Columbia,2022,17,X,3.70492,X,X,X,X,X,X,225,4,6073
States,Florida,2022,17,X,3.36143,X,X,X,X,X,X,8231,356,244866
States,Georgia,2022,17,X,2.09057,X,X,X,X,X,X,1673,106,80026
States,Hawaii,2022,17,X,1.69492,X,X,X,X,X,X,47,16,2773
States,Idaho,2022,17,X,1.16291,X,X,X,X,X,X,115,33,9889
States,Illinois,2022,17,X,2.47715,X,X,X,X,X,X,1908,180,77024
States,Indiana,2022,17,X,1.54362,X,X,X,X,X,X,833,109,53964
States,Iowa,2022,17,X,1.18474,X,X,X,X,X,X,59,14,4980
States,Kansas,2022,17,X,1.76613,X,X,X,X,X,X,161,15,9116
States,Kentucky,2022,17,X,1.74981,X,X,X,X,X,X,624,76,35661
States,Louisiana,2022,17,X,1.20429,X,X,X,X,X,X,496,91,41186
States,Maine,2022,17,X,2.43772,X,X,X,X,X,X,365,51,14973
States,Maryland,2022,17,X,1.38263,X,X,X,X,X,X,92,22,6654
States,Massachusetts,2022,17,X,2.82196,X,X,X,X,X,X,2065,92,73176
States,Michigan,2022,17,X,1.62777,X,X,X,X,X,X,1280,155,78635
States,Minnesota,2022,17,X,1.3077,X,X,X,X,X,X,453,72,34641
States,Mississippi,2022,17,X,2.72992,X,X,X,X,X,X,347,34,12711
States,Missouri,2022,17,X,1.15447,X,X,X,X,X,X,313,49,27112
States,Montana,2022,17,X,1.13382,X,X,X,X,X,X,76,30,6703
States,Nebraska,2022,17,X,2.38217,X,X,X,X,X,X,327,71,13727
States,Nevada,2022,17,X,2.2907,X,X,X,X,X,X,252,24,11001
States,New Hampshire,2022,17,X,0.834939,X,X,X,X,X,X,13,11,1557
States,New Jersey,2022,17,X,3.07325,X,X,X,X,X,X,887,33,28862
States,New Mexico,2022,17,X,5.50788,X,X,X,X,X,X,1258,40,22840
States,New York,2022,17,X,2.7295,X,X,X,X,X,X,1418,119,51951
States,North Carolina,2022,17,X,1.22235,X,X,X,X,X,X,1155,138,94490
States,North Dakota,2022,17,X,1.11394,X,X,X,X,X,X,35,9,3142
States,Ohio,2022,17,X,2.61553,X,X,X,X,X,X,1132,84,43280
States,Oklahoma,2022,17,X,2.34936,X,X,X,X,X,X,478,23,20346
States,Oregon,2022,17,X,1.38808,X,X,X,X,X,X,570,88,41064
States,Pennsylvania,2022,17,X,1.2645,X,X,X,X,X,X,844,97,66746
States,Rhode Island,2022,17,X,1.27365,X,X,X,X,X,X,171,23,13426
States,South Carolina,2022,17,X,1.81074,X,X,X,X,X,X,593,40,32749
States,South Dakota,2022,17,X,0.596421,X,X,X,X,X,X,51,31,8551
States,Tennessee,2022,17,X,2.2548,X,X,X,X,X,X,812,106,36012
States,Texas,2022,17,X,2.32493,X,X,X,X,X,X,2153,75,92605
States,Utah,2022,17,X,2.23381,X,X,X,X,X,X,407,47,18220
States,Vermont,2022,17,X,0.673043,X,X,X,X,X,X,38,12,5646
States,Virginia,2022,17,X,2.12568,X,X,X,X,X,X,2193,169,103167
States,Washington,2022,17,X,2.56583,X,X,X,X,X,X,951,72,37064
States,West Virginia,2022,17,X,1.01866,X,X,X,X,X,X,101,32,9915
States,Wisconsin,2022,17,X,1.14104,X,X,X,X,X,X,233,34,20420
States,Wyoming,2022,17,X,1.20706,X,X,X,X,X,X,26,10,2154
States,Commonwealth of the Northern Mariana Islands,2022,17,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,17,X,15.3517,X,X,X,X,X,X,395,6,2573
States,Virgin Islands,2022,17,X,0.256246,X,X,X,X,X,X,4,4,1561
States,New York City,2022,17,X,2.31092,X,X,X,X,X,X,1833,28,79319
States,Alabama,2022,18,X,1.54013,X,X,X,X,X,X,739,108,47983
States,Alaska,2022,18,X,1.39643,X,X,X,X,X,X,54,12,3867
States,Arizona,2022,18,X,1.40572,X,X,X,X,X,X,152,29,10813
States,Arkansas,2022,18,X,1.34662,X,X,X,X,X,X,204,52,15149
States,California,2022,18,X,1.98682,X,X,X,X,X,X,2418,144,121702
States,Colorado,2022,18,X,4.30686,X,X,X,X,X,X,1952,82,45323
States,Connecticut,2022,18,X,2.39355,X,X,X,X,X,X,1090,71,45539
States,Delaware,2022,18,X,1.02213,X,X,X,X,X,X,121,19,11838
States,District of Columbia,2022,18,X,5.36901,X,X,X,X,X,X,299,4,5569
States,Florida,2022,18,X,3.87516,X,X,X,X,X,X,9553,356,246519
States,Georgia,2022,18,X,2.18588,X,X,X,X,X,X,1747,107,79922
States,Hawaii,2022,18,X,1.68099,X,X,X,X,X,X,45,16,2677
States,Idaho,2022,18,X,1.22789,X,X,X,X,X,X,118,32,9610
States,Illinois,2022,18,X,2.38061,X,X,X,X,X,X,1845,173,77501
States,Indiana,2022,18,X,1.53263,X,X,X,X,X,X,805,105,52524
States,Iowa,2022,18,X,1.22003,X,X,X,X,X,X,58,14,4754
States,Kansas,2022,18,X,1.72808,X,X,X,X,X,X,151,15,8738
States,Kentucky,2022,18,X,1.83942,X,X,X,X,X,X,600,69,32619
States,Louisiana,2022,18,X,1.24924,X,X,X,X,X,X,495,91,39624
States,Maine,2022,18,X,2.26925,X,X,X,X,X,X,356,50,15688
States,Maryland,2022,18,X,1.39528,X,X,X,X,X,X,91,22,6522
States,Massachusetts,2022,18,X,3.25249,X,X,X,X,X,X,2406,92,73974
States,Michigan,2022,18,X,1.62834,X,X,X,X,X,X,1252,125,76888
States,Minnesota,2022,18,X,1.32869,X,X,X,X,X,X,465,73,34997
States,Mississippi,2022,18,X,2.4852,X,X,X,X,X,X,319,33,12836
States,Missouri,2022,18,X,1.13806,X,X,X,X,X,X,289,40,25394
States,Montana,2022,18,X,0.925926,X,X,X,X,X,X,62,25,6696
States,Nebraska,2022,18,X,2.11046,X,X,X,X,X,X,282,71,13362
States,Nevada,2022,18,X,2.52017,X,X,X,X,X,X,278,24,11031
States,New Hampshire,2022,18,X,0.686499,X,X,X,X,X,X,12,11,1748
States,New Jersey,2022,18,X,3.77092,X,X,X,X,X,X,1120,33,29701
States,New Mexico,2022,18,X,5.59294,X,X,X,X,X,X,1255,37,22439
States,New York,2022,18,X,3.30388,X,X,X,X,X,X,1765,121,53422
States,North Carolina,2022,18,X,1.24087,X,X,X,X,X,X,1162,131,93644
States,North Dakota,2022,18,X,1.67421,X,X,X,X,X,X,37,9,2210
States,Ohio,2022,18,X,3.03275,X,X,X,X,X,X,1276,82,42074
States,Oklahoma,2022,18,X,2.3048,X,X,X,X,X,X,227,23,9849
States,Oregon,2022,18,X,1.53271,X,X,X,X,X,X,627,88,40908
States,Pennsylvania,2022,18,X,1.32932,X,X,X,X,X,X,892,97,67102
States,Rhode Island,2022,18,X,1.91312,X,X,X,X,X,X,255,23,13329
States,South Carolina,2022,18,X,2.11182,X,X,X,X,X,X,709,41,33573
States,South Dakota,2022,18,X,0.588512,X,X,X,X,X,X,50,31,8496
States,Tennessee,2022,18,X,2.18352,X,X,X,X,X,X,761,104,34852
States,Texas,2022,18,X,2.27896,X,X,X,X,X,X,1330,76,58360
States,Utah,2022,18,X,2.17354,X,X,X,X,X,X,385,47,17713
States,Vermont,2022,18,X,0.819818,X,X,X,X,X,X,46,12,5611
States,Virginia,2022,18,X,2.53791,X,X,X,X,X,X,2666,169,105047
States,Washington,2022,18,X,2.62539,X,X,X,X,X,X,971,73,36985
States,West Virginia,2022,18,X,0.918026,X,X,X,X,X,X,85,34,9259
States,Wisconsin,2022,18,X,1.3125,X,X,X,X,X,X,278,34,21181
States,Wyoming,2022,18,X,1.35072,X,X,X,X,X,X,29,9,2147
States,Commonwealth of the Northern Mariana Islands,2022,18,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,18,X,10.0787,X,X,X,X,X,X,333,8,3304
States,Virgin Islands,2022,18,X,0.317259,X,X,X,X,X,X,5,4,1576
States,New York City,2022,18,X,2.50982,X,X,X,X,X,X,2006,28,79926
States,Alabama,2022,19,X,1.56359,X,X,X,X,X,X,762,109,48734
States,Alaska,2022,19,X,1.69365,X,X,X,X,X,X,68,12,4015
States,Arizona,2022,19,X,1.67128,X,X,X,X,X,X,187,29,11189
States,Arkansas,2022,19,X,1.18746,X,X,X,X,X,X,192,46,16169
States,California,2022,19,X,2.13903,X,X,X,X,X,X,2593,142,121223
States,Colorado,2022,19,X,3.95665,X,X,X,X,X,X,1822,82,46049
States,Connecticut,2022,19,X,2.32706,X,X,X,X,X,X,1098,71,47184
States,Delaware,2022,19,X,1.01565,X,X,X,X,X,X,122,19,12012
States,District of Columbia,2022,19,X,4.65442,X,X,X,X,X,X,266,4,5715
States,Florida,2022,19,X,4.77842,X,X,X,X,X,X,12222,356,255775
States,Georgia,2022,19,X,2.63727,X,X,X,X,X,X,2108,105,79931
States,Hawaii,2022,19,X,2.87229,X,X,X,X,X,X,65,16,2263
States,Idaho,2022,19,X,1.02109,X,X,X,X,X,X,92,31,9010
States,Illinois,2022,19,X,2.45281,X,X,X,X,X,X,1983,177,80846
States,Indiana,2022,19,X,1.47166,X,X,X,X,X,X,811,106,55108
States,Iowa,2022,19,X,1.16917,X,X,X,X,X,X,49,13,4191
States,Kansas,2022,19,X,1.45882,X,X,X,X,X,X,124,13,8500
States,Kentucky,2022,19,X,1.73193,X,X,X,X,X,X,625,73,36087
States,Louisiana,2022,19,X,1.42075,X,X,X,X,X,X,615,91,43287
States,Maine,2022,19,X,2.71413,X,X,X,X,X,X,430,50,15843
States,Maryland,2022,19,X,1.95595,X,X,X,X,X,X,111,19,5675
States,Massachusetts,2022,19,X,3.36681,X,X,X,X,X,X,2561,90,76066
States,Michigan,2022,19,X,1.84115,X,X,X,X,X,X,1539,154,83589
States,Minnesota,2022,19,X,1.30607,X,X,X,X,X,X,405,68,31009
States,Mississippi,2022,19,X,1.87867,X,X,X,X,X,X,240,33,12775
States,Missouri,2022,19,X,0.994549,X,X,X,X,X,X,281,49,28254
States,Montana,2022,19,X,0.913447,X,X,X,X,X,X,61,30,6678
States,Nebraska,2022,19,X,2.08261,X,X,X,X,X,X,298,71,14309
States,Nevada,2022,19,X,2.56775,X,X,X,X,X,X,271,22,10554
States,New Hampshire,2022,19,X,0.862069,X,X,X,X,X,X,15,11,1740
States,New Jersey,2022,19,X,3.95711,X,X,X,X,X,X,1155,32,29188
States,New Mexico,2022,19,X,5.00268,X,X,X,X,X,X,1122,39,22428
States,New York,2022,19,X,3.33059,X,X,X,X,X,X,1940,121,58248
States,North Carolina,2022,19,X,1.48946,X,X,X,X,X,X,1372,135,92114
States,North Dakota,2022,19,X,1.01106,X,X,X,X,X,X,32,9,3165
States,Ohio,2022,19,X,2.90032,X,X,X,X,X,X,1236,81,42616
States,Oklahoma,2022,19,X,2.23202,X,X,X,X,X,X,476,22,21326
States,Oregon,2022,19,X,1.5952,X,X,X,X,X,X,657,88,41186
States,Pennsylvania,2022,19,X,1.32589,X,X,X,X,X,X,895,96,67502
States,Rhode Island,2022,19,X,2.28154,X,X,X,X,X,X,200,24,8766
States,South Carolina,2022,19,X,2.1752,X,X,X,X,X,X,735,41,33790
States,South Dakota,2022,19,X,0.705271,X,X,X,X,X,X,57,31,8082
States,Tennessee,2022,19,X,2.0018,X,X,X,X,X,X,710,105,35468
States,Texas,2022,19,X,2.32925,X,X,X,X,X,X,2053,77,88140
States,Utah,2022,19,X,1.97726,X,X,X,X,X,X,353,47,17853
States,Vermont,2022,19,X,0.680404,X,X,X,X,X,X,35,11,5144
States,Virginia,2022,19,X,2.83294,X,X,X,X,X,X,3090,169,109074
States,Washington,2022,19,X,2.66545,X,X,X,X,X,X,992,71,37217
States,West Virginia,2022,19,X,0.91269,X,X,X,X,X,X,83,29,9094
States,Wisconsin,2022,19,X,1.24171,X,X,X,X,X,X,266,34,21422
States,Wyoming,2022,19,X,1.45228,X,X,X,X,X,X,21,8,1446
States,Commonwealth of the Northern Mariana Islands,2022,19,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,19,X,11.8276,X,X,X,X,X,X,321,7,2714
States,Virgin Islands,2022,19,X,1.23574,X,X,X,X,X,X,13,4,1052
States,New York City,2022,19,X,2.77336,X,X,X,X,X,X,2356,28,84951
States,Alabama,2022,20,X,1.42276,X,X,X,X,X,X,703,109,49411
States,Alaska,2022,20,X,1.75317,X,X,X,X,X,X,76,12,4335
States,Arizona,2022,20,X,1.57057,X,X,X,X,X,X,149,29,9487
States,Arkansas,2022,20,X,0.990985,X,X,X,X,X,X,155,45,15641
States,California,2022,20,X,2.41364,X,X,X,X,X,X,3033,142,125661
States,Colorado,2022,20,X,3.59555,X,X,X,X,X,X,1608,82,44722
States,Connecticut,2022,20,X,2.11366,X,X,X,X,X,X,996,71,47122
States,Delaware,2022,20,X,1.17354,X,X,X,X,X,X,146,19,12441
